X,BOROUGH,NEIGHBORHOOD,BUILDING.CLASS.CATEGORY,BLOCK,EASE.MENT,APARTMENT.NUMBER,RESIDENTIAL.UNITS,COMMERCIAL.UNITS,TOTAL.UNITS,LAND.SQUARE.FEET,GROSS.SQUARE.FEET,YEAR.BUILT,TAX.CLASS.AT.TIME.OF.SALE,BUILDING.CLASS.AT.TIME.OF.SALE,high.end,sale_year,sale_month,sale_day,sale_minus_built,building_class_same
16885,1,UPPER WEST SIDE (79-96),22 STORE BUILDINGS,1239,NA,,TRUE,TRUE,TRUE,420,2351,1950,4,K2,0,2019,4,10,69,0
16886,1,UPPER WEST SIDE (79-96),22 STORE BUILDINGS,1243,NA,,FALSE,TRUE,TRUE,242,1608,1968,4,K2,1,2019,4,24,51,0
16887,1,UPPER WEST SIDE (79-96),26 OTHER HOTELS,1233,NA,,FALSE,TRUE,TRUE,621,1031,1910,4,HR,1,2018,11,15,108,0
16889,1,UPPER WEST SIDE (79-96),29 COMMERCIAL GARAGES,1214,NA,,FALSE,TRUE,TRUE,290,3064,1987,4,G1,0,2018,12,7,31,0
16890,1,UPPER WEST SIDE (79-96),29 COMMERCIAL GARAGES,1214,NA,,FALSE,TRUE,TRUE,743,1908,1910,4,G1,0,2018,12,7,108,0
16892,1,UPPER WEST SIDE (79-96),31 COMMERCIAL VACANT LAND,1243,NA,,FALSE,FALSE,FALSE,369.5,1772,1932,4,V1,0,2018,11,28,86,0
16893,1,UPPER WEST SIDE (79-96),46 CONDO STORE BUILDINGS,1222,NA,COM A,FALSE,FALSE,FALSE,369.5,1990,1926,4,RK,0,2018,12,21,92,0
16894,1,UPPER WEST SIDE (79-96),46 CONDO STORE BUILDINGS,1222,NA,COM B,FALSE,FALSE,FALSE,369.5,331,1926,4,RK,0,2018,12,21,92,0
16895,1,UPPER WEST SIDE (79-96),46 CONDO STORE BUILDINGS,1222,NA,COM C,FALSE,FALSE,FALSE,369.5,2023,1926,4,RK,0,2018,12,21,92,0
16900,1,UPPER WEST SIDE (96-116),01 ONE FAMILY DWELLINGS,1892,NA,,TRUE,FALSE,TRUE,287,2352,1905,1,A4,0,2018,12,27,113,0
16901,1,UPPER WEST SIDE (96-116),02 TWO FAMILY DWELLINGS,1873,NA,,TRUE,FALSE,TRUE,149,1665,1902,1,B1,0,2019,3,25,117,0
16902,1,UPPER WEST SIDE (96-116),03 THREE FAMILY DWELLINGS,1889,NA,,TRUE,FALSE,TRUE,287,2055,1905,1,C0,0,2019,7,22,114,0
16903,1,UPPER WEST SIDE (96-116),07 RENTALS - WALKUP APARTMENTS,1860,NA,,TRUE,FALSE,TRUE,402,2888,1930,2,C4,0,2019,3,27,89,0
16904,1,UPPER WEST SIDE (96-116),07 RENTALS - WALKUP APARTMENTS,1861,NA,,TRUE,FALSE,TRUE,402,3050,1910,2,C4,1,2018,11,15,108,0
16906,1,UPPER WEST SIDE (96-116),07 RENTALS - WALKUP APARTMENTS,1863,NA,,TRUE,TRUE,TRUE,416,842,1920,2,C7,0,2019,3,27,99,0
16907,1,UPPER WEST SIDE (96-116),07 RENTALS - WALKUP APARTMENTS,1880,NA,,TRUE,FALSE,TRUE,563,882,1920,2,C4,0,2018,10,31,98,0
16908,1,UPPER WEST SIDE (96-116),07 RENTALS - WALKUP APARTMENTS,1881,NA,,TRUE,TRUE,TRUE,590,999,1912,2,C7,0,2018,11,29,106,0
16909,1,UPPER WEST SIDE (96-116),07 RENTALS - WALKUP APARTMENTS,1891,NA,,TRUE,FALSE,TRUE,353,2700,1920,2,C5,1,2019,5,14,99,0
16910,1,UPPER WEST SIDE (96-116),08 RENTALS - ELEVATOR APARTMENTS,1859,NA,,TRUE,FALSE,TRUE,766,1934,1950,2,D1,0,2018,10,31,68,0
16912,1,UPPER WEST SIDE (96-116),08 RENTALS - ELEVATOR APARTMENTS,1865,NA,,TRUE,FALSE,TRUE,688,2141,2014,2,D1,1,2019,8,16,5,0
16913,1,UPPER WEST SIDE (96-116),08 RENTALS - ELEVATOR APARTMENTS,1865,NA,,TRUE,FALSE,TRUE,494,1918,2008,2,D9,1,2018,12,19,10,0
16914,1,UPPER WEST SIDE (96-116),08 RENTALS - ELEVATOR APARTMENTS,1879,NA,,TRUE,FALSE,TRUE,214,2160,1915,2,D1,0,2019,8,7,104,0
16915,1,UPPER WEST SIDE (96-116),08 RENTALS - ELEVATOR APARTMENTS,1881,NA,,TRUE,TRUE,TRUE,696,1609,1920,2,D7,1,2018,11,29,98,0
16916,1,UPPER WEST SIDE (96-116),08 RENTALS - ELEVATOR APARTMENTS,1881,NA,,TRUE,TRUE,TRUE,721,1869,1925,2,D7,0,2018,10,31,93,0
16917,1,UPPER WEST SIDE (96-116),08 RENTALS - ELEVATOR APARTMENTS,1889,NA,,TRUE,FALSE,TRUE,661,1543,1921,2,D1,0,2019,4,12,98,0
16918,1,UPPER WEST SIDE (96-116),08 RENTALS - ELEVATOR APARTMENTS,1892,NA,,TRUE,TRUE,TRUE,736,1857,1900,2,D7,0,2019,8,7,119,0
16919,1,UPPER WEST SIDE (96-116),09 COOPS - WALKUP APARTMENTS,1860,NA,,FALSE,FALSE,FALSE,369.5,1772,1930,2,C6,0,2019,6,14,89,0
16920,1,UPPER WEST SIDE (96-116),09 COOPS - WALKUP APARTMENTS,1860,NA,,FALSE,FALSE,FALSE,369.5,1772,1930,2,C6,0,2019,6,14,89,0
16921,1,UPPER WEST SIDE (96-116),09 COOPS - WALKUP APARTMENTS,1860,NA,,FALSE,FALSE,FALSE,369.5,1772,1900,2,C6,0,2019,5,31,119,0
16922,1,UPPER WEST SIDE (96-116),09 COOPS - WALKUP APARTMENTS,1860,NA,,FALSE,FALSE,FALSE,369.5,1772,1900,2,C6,0,2019,5,31,119,0
16923,1,UPPER WEST SIDE (96-116),09 COOPS - WALKUP APARTMENTS,1861,NA,,FALSE,FALSE,FALSE,369.5,1772,1910,2,C6,0,2018,11,19,108,0
16924,1,UPPER WEST SIDE (96-116),09 COOPS - WALKUP APARTMENTS,1861,NA,,FALSE,FALSE,FALSE,369.5,1772,1910,2,C6,0,2019,5,30,109,0
16925,1,UPPER WEST SIDE (96-116),09 COOPS - WALKUP APARTMENTS,1861,NA,,FALSE,FALSE,FALSE,369.5,1772,1910,2,C6,0,2019,5,30,109,0
16927,1,UPPER WEST SIDE (96-116),09 COOPS - WALKUP APARTMENTS,1861,NA,,FALSE,FALSE,FALSE,369.5,1772,1910,2,C6,0,2019,1,18,109,0
16928,1,UPPER WEST SIDE (96-116),09 COOPS - WALKUP APARTMENTS,1861,NA,,FALSE,FALSE,FALSE,369.5,1772,1910,2,C6,0,2018,12,5,108,0
16929,1,UPPER WEST SIDE (96-116),09 COOPS - WALKUP APARTMENTS,1879,NA,,FALSE,FALSE,FALSE,369.5,1772,1900,2,C6,0,2019,8,7,119,0
16930,1,UPPER WEST SIDE (96-116),09 COOPS - WALKUP APARTMENTS,1889,NA,,FALSE,FALSE,FALSE,369.5,1772,1915,2,C6,0,2019,5,16,104,0
16931,1,UPPER WEST SIDE (96-116),09 COOPS - WALKUP APARTMENTS,1892,NA,,FALSE,FALSE,FALSE,369.5,1772,1920,2,C6,0,2019,3,12,99,0
16932,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1851,NA,,FALSE,FALSE,FALSE,369.5,1772,1930,2,D4,0,2018,11,13,88,0
16934,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1851,NA,,FALSE,FALSE,FALSE,369.5,1772,1920,2,D4,0,2019,1,25,99,0
16935,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1851,NA,,FALSE,FALSE,FALSE,369.5,1772,1920,2,D4,0,2018,11,6,98,0
16936,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1869,NA,,FALSE,FALSE,FALSE,369.5,1772,1926,2,D4,0,2019,9,24,93,0
16937,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1869,NA,,FALSE,FALSE,FALSE,369.5,1772,1926,2,D4,0,2019,9,17,93,0
16938,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1869,NA,,FALSE,FALSE,FALSE,369.5,1772,1926,2,D4,0,2019,6,26,93,0
16939,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1869,NA,,FALSE,FALSE,FALSE,369.5,1772,1926,2,D4,0,2019,1,28,93,0
16940,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1870,NA,,FALSE,FALSE,FALSE,369.5,1772,1926,2,D4,0,2019,9,11,93,0
16941,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1870,NA,,FALSE,FALSE,FALSE,369.5,1772,1926,2,D4,0,2019,8,27,93,0
16942,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1870,NA,,FALSE,FALSE,FALSE,369.5,1772,1926,2,D4,0,2019,4,15,93,0
16943,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1870,NA,,FALSE,FALSE,FALSE,369.5,1772,1926,2,D4,1,2019,3,27,93,0
16944,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1870,NA,,FALSE,FALSE,FALSE,369.5,1772,1920,2,D4,0,2019,1,18,99,0
16945,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1871,NA,,FALSE,FALSE,FALSE,369.5,1772,1930,2,D4,0,2018,11,16,88,0
16946,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1873,NA,,FALSE,FALSE,FALSE,369.5,1772,1920,2,D4,0,2018,11,29,98,0
16947,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1874,NA,,FALSE,FALSE,FALSE,369.5,1772,1945,2,D4,0,2019,9,19,74,0
16948,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1874,NA,,FALSE,FALSE,FALSE,369.5,1772,1917,2,D4,0,2019,8,9,102,0
16949,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1875,NA,,FALSE,FALSE,FALSE,369.5,1772,1920,2,D4,0,2019,9,27,99,0
16952,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1875,NA,,FALSE,FALSE,FALSE,369.5,1772,1920,2,D4,0,2018,12,17,98,0
16953,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1875,NA,,FALSE,FALSE,FALSE,369.5,1772,1920,2,D4,0,2018,11,19,98,0
16954,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1875,NA,,FALSE,FALSE,FALSE,369.5,1772,1926,2,D4,0,2019,8,21,93,0
16956,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1876,NA,,FALSE,FALSE,FALSE,369.5,1772,1926,2,D4,0,2019,4,18,93,0
16957,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1876,NA,,FALSE,FALSE,FALSE,369.5,1772,1926,2,D4,1,2019,2,25,93,0
16958,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1876,NA,,FALSE,FALSE,FALSE,369.5,1772,1920,2,D4,0,2019,8,8,99,0
16959,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1876,NA,,FALSE,FALSE,FALSE,369.5,1772,1920,2,D4,0,2019,1,8,99,0
16961,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1877,NA,,FALSE,FALSE,FALSE,369.5,1772,1925,2,D4,0,2019,7,16,94,0
16963,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1879,NA,,FALSE,FALSE,FALSE,369.5,1772,1929,2,D4,0,2019,3,27,90,0
16964,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1879,NA,,FALSE,FALSE,FALSE,369.5,1772,1929,2,D4,0,2019,1,31,90,0
16965,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1879,NA,,FALSE,FALSE,FALSE,369.5,1772,1930,2,D4,0,2019,6,28,89,0
16966,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1879,NA,,FALSE,FALSE,FALSE,369.5,1772,1930,2,D4,0,2019,6,25,89,0
16967,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1879,NA,,FALSE,FALSE,FALSE,369.5,1772,1930,2,D4,0,2019,4,30,89,0
16969,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1879,NA,,FALSE,FALSE,FALSE,369.5,1772,1930,2,D4,0,2019,1,28,89,0
16971,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1880,NA,,FALSE,FALSE,FALSE,369.5,1772,1910,2,D4,0,2019,7,9,109,0
16972,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1880,NA,,FALSE,FALSE,FALSE,369.5,1772,1910,2,D4,0,2018,11,13,108,0
16973,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1882,NA,,FALSE,FALSE,FALSE,369.5,1772,1923,2,D4,0,2019,6,6,96,0
16974,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1882,NA,,FALSE,FALSE,FALSE,369.5,1772,1923,2,D4,0,2019,1,24,96,0
16975,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1882,NA,,FALSE,FALSE,FALSE,369.5,1772,1923,2,D4,0,2018,10,3,95,0
16976,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1882,NA,,FALSE,FALSE,FALSE,369.5,1772,1910,2,D4,0,2019,3,7,109,0
16977,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1882,NA,,FALSE,FALSE,FALSE,369.5,1772,1910,2,D4,0,2019,6,7,109,0
16978,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1882,NA,,FALSE,FALSE,FALSE,369.5,1772,1910,2,D4,0,2018,10,12,108,0
16979,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1882,NA,,FALSE,FALSE,FALSE,369.5,1772,1910,2,D4,0,2018,10,2,108,0
16981,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1882,NA,,FALSE,FALSE,FALSE,369.5,1772,1910,2,D4,0,2019,2,19,109,0
16982,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1883,NA,,FALSE,FALSE,FALSE,369.5,1772,1915,2,D4,0,2019,1,23,104,0
16983,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1887,NA,,FALSE,FALSE,FALSE,369.5,1772,1918,2,D4,0,2019,5,8,101,0
16984,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1887,NA,,FALSE,FALSE,FALSE,369.5,1772,1929,2,D4,0,2019,7,25,90,0
16985,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1887,NA,,FALSE,FALSE,FALSE,369.5,1772,1929,2,D4,0,2019,7,3,90,0
16988,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1887,NA,,FALSE,FALSE,FALSE,369.5,1772,1925,2,D4,1,2018,11,21,93,0
16989,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1887,NA,,FALSE,FALSE,FALSE,369.5,1772,1915,2,D4,0,2019,6,18,104,0
16990,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1887,NA,,FALSE,FALSE,FALSE,369.5,1772,1915,2,D4,0,2019,3,7,104,0
16991,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1887,NA,,FALSE,FALSE,FALSE,369.5,1772,1915,2,D4,0,2019,9,17,104,0
16993,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1887,NA,,FALSE,FALSE,FALSE,369.5,1772,1915,2,D4,0,2019,6,20,104,0
16994,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1887,NA,,FALSE,FALSE,FALSE,369.5,1772,1915,2,D4,0,2019,6,19,104,0
16995,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1887,NA,,FALSE,FALSE,FALSE,369.5,1772,1915,2,D4,0,2019,4,25,104,0
16996,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1887,NA,,FALSE,FALSE,FALSE,369.5,1772,1912,2,D4,1,2018,10,22,106,0
16997,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1888,NA,,FALSE,FALSE,FALSE,369.5,1772,1930,2,D4,0,2019,8,28,89,0
16998,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1888,NA,,FALSE,FALSE,FALSE,369.5,1772,1930,2,D4,0,2019,8,27,89,0
16999,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1888,NA,,FALSE,FALSE,FALSE,369.5,1772,1930,2,D4,0,2019,8,20,89,0
17000,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1888,NA,,FALSE,FALSE,FALSE,369.5,1772,1930,2,D4,0,2019,8,1,89,0
17001,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1888,NA,,FALSE,FALSE,FALSE,369.5,1772,1930,2,D4,0,2019,6,24,89,0
17002,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1888,NA,,FALSE,FALSE,FALSE,369.5,1772,1930,2,D4,0,2018,12,26,88,0
17003,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1888,NA,,FALSE,FALSE,FALSE,369.5,1772,1930,2,D4,0,2018,10,30,88,0
17004,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1888,NA,,FALSE,FALSE,FALSE,369.5,1772,1930,2,D4,0,2018,10,26,88,0
17005,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1888,NA,,FALSE,FALSE,FALSE,369.5,1772,1916,2,D4,0,2019,8,15,103,0
17006,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1888,NA,,FALSE,FALSE,FALSE,369.5,1772,1916,2,D4,1,2019,8,6,103,0
17007,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1888,NA,,FALSE,FALSE,FALSE,369.5,1772,1916,2,D4,0,2019,7,30,103,0
17008,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1888,NA,,FALSE,FALSE,FALSE,369.5,1772,1920,2,D4,0,2019,8,29,99,0
17009,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1888,NA,,FALSE,FALSE,FALSE,369.5,1772,1920,2,D4,0,2019,5,20,99,0
17010,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1888,NA,,FALSE,FALSE,FALSE,369.5,1772,1912,2,D4,0,2019,9,13,107,0
17011,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1888,NA,,FALSE,FALSE,FALSE,369.5,1772,1920,2,D4,0,2019,7,24,99,0
17013,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1888,NA,,FALSE,FALSE,FALSE,369.5,1772,1940,2,D4,0,2019,1,24,79,0
17014,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1888,NA,,FALSE,FALSE,FALSE,369.5,1772,1940,2,D4,0,2018,12,21,78,0
17016,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1888,NA,,FALSE,FALSE,FALSE,369.5,1772,1940,2,D4,0,2019,8,27,79,0
17017,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1889,NA,,FALSE,FALSE,FALSE,369.5,1772,1925,2,D4,0,2019,7,17,94,0
17018,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1889,NA,,FALSE,FALSE,FALSE,369.5,1772,1940,2,D4,0,2019,7,11,79,0
17020,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1889,NA,,FALSE,FALSE,FALSE,369.5,1772,1911,2,D4,0,2019,6,5,108,0
17021,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1890,NA,,FALSE,FALSE,FALSE,369.5,1772,1923,2,D4,0,2019,9,25,96,0
17022,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1890,NA,,FALSE,FALSE,FALSE,369.5,1772,1923,2,D4,0,2019,7,24,96,0
17023,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1890,NA,,FALSE,FALSE,FALSE,369.5,1772,1923,2,D4,0,2019,7,19,96,0
17025,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1890,NA,,FALSE,FALSE,FALSE,369.5,1772,1923,2,D4,0,2019,2,27,96,0
17026,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1890,NA,,FALSE,FALSE,FALSE,369.5,1772,1923,2,D4,0,2018,12,13,95,0
17027,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1890,NA,,FALSE,FALSE,FALSE,369.5,1772,1923,2,D4,0,2018,10,25,95,0
17029,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1890,NA,,FALSE,FALSE,FALSE,369.5,1772,1924,2,D4,0,2019,2,19,95,0
17030,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1890,NA,,FALSE,FALSE,FALSE,369.5,1772,1924,2,D4,0,2019,2,11,95,0
17032,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1890,NA,,FALSE,FALSE,FALSE,369.5,1772,1924,2,D4,0,2018,11,5,94,0
17034,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1890,NA,,FALSE,FALSE,FALSE,369.5,1772,1929,2,D4,0,2019,7,1,90,0
17036,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1890,NA,,FALSE,FALSE,FALSE,369.5,1772,1929,2,D4,0,2019,4,10,90,0
17037,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1890,NA,,FALSE,FALSE,FALSE,369.5,1772,1929,2,D4,0,2019,3,29,90,0
17038,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1890,NA,,FALSE,FALSE,FALSE,369.5,1772,1929,2,D4,0,2019,1,30,90,0
17039,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1890,NA,,FALSE,FALSE,FALSE,369.5,1772,1929,2,D4,0,2018,10,4,89,0
17040,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1890,NA,,FALSE,FALSE,FALSE,369.5,1772,1929,2,D4,0,2018,10,3,89,0
17041,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1890,NA,,FALSE,FALSE,FALSE,369.5,1772,1916,2,D4,1,2019,6,25,103,0
17042,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1890,NA,,FALSE,FALSE,FALSE,369.5,1772,1916,2,D4,1,2018,12,10,102,0
17043,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1890,NA,,FALSE,FALSE,FALSE,369.5,1772,1916,2,D4,0,2019,4,4,103,0
17044,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1890,NA,,FALSE,FALSE,FALSE,369.5,1772,1916,2,D4,0,2019,2,28,103,0
17045,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1890,NA,,FALSE,FALSE,FALSE,369.5,1772,1916,2,D4,1,2019,2,6,103,0
17046,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1890,NA,,FALSE,FALSE,FALSE,369.5,1772,1916,2,D4,1,2018,11,15,102,0
17047,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1890,NA,,FALSE,FALSE,FALSE,369.5,1772,1931,2,D4,0,2019,4,10,88,0
17049,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1891,NA,,FALSE,FALSE,FALSE,369.5,1772,1929,2,D4,0,2019,8,13,90,0
17050,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1891,NA,,FALSE,FALSE,FALSE,369.5,1772,1929,2,D4,0,2019,7,17,90,0
17051,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1891,NA,,FALSE,FALSE,FALSE,369.5,1772,1929,2,D4,1,2019,6,25,90,0
17052,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1891,NA,,FALSE,FALSE,FALSE,369.5,1772,1929,2,D4,0,2019,4,12,90,0
17053,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1891,NA,,FALSE,FALSE,FALSE,369.5,1772,1926,2,D4,0,2019,9,4,93,0
17054,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1891,NA,,FALSE,FALSE,FALSE,369.5,1772,1926,2,D4,0,2019,5,22,93,0
17055,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1891,NA,,FALSE,FALSE,FALSE,369.5,1772,1920,2,D4,1,2019,7,8,99,0
17056,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1891,NA,,FALSE,FALSE,FALSE,369.5,1772,1920,2,D4,1,2019,1,7,99,0
17058,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1892,NA,,FALSE,FALSE,FALSE,369.5,1772,1926,2,D4,1,2019,6,5,93,0
17059,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1892,NA,,FALSE,FALSE,FALSE,369.5,1772,1926,2,D4,0,2018,12,3,92,0
17060,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1892,NA,,FALSE,FALSE,FALSE,369.5,1772,1926,2,D4,1,2018,10,23,92,0
17061,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1892,NA,,FALSE,FALSE,FALSE,369.5,1772,1926,2,D4,1,2019,6,5,93,0
17062,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1892,NA,,FALSE,FALSE,FALSE,369.5,1772,1926,2,D4,1,2019,5,13,93,0
17063,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1892,NA,,FALSE,FALSE,FALSE,369.5,1772,1926,2,D4,0,2019,4,3,93,0
17064,1,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1892,NA,,FALSE,FALSE,FALSE,369.5,1772,1951,2,D4,0,2019,3,6,68,0
